name,birthdate,height,hit_pct,aces_per_game,serve_errors_per_game,blocks_per_game,digs_per_game,.cluster
Maxim Sivolap,1996-06-19,75,0.37777777777777777,0.023255813953488372,0.09302325581395349,0.046511627906976744,0.03488372093023256,1
Oleksiy Kulinich,1980-05-18,76,0.18584070796460178,0.03488372093023256,0.046511627906976744,0.023255813953488372,0.13953488372093023,2
Hendrik Mol,1994-03-10,78,0.22413793103448276,0.047619047619047616,0.03571428571428571,0.05952380952380952,0.03571428571428571,4
Igor Velichko,1995-08-01,74,0.48148148148148145,0.03571428571428571,0.03571428571428571,0,0.2619047619047619,1
Kevin Gregan,1973-06-06,74,0.35064935064935066,0.05952380952380952,0.05952380952380952,0,0.20238095238095238,2
Rhooney Ferramenta,1985-11-07,72,0.36134453781512604,0.05952380952380952,0.047619047619047616,0,0.8333333333333334,2
Sander Mulder,1969-07-19,77,0.6666666666666666,0.10714285714285714,0,0.14285714285714285,0.13095238095238096,1
Yoshiumi Hasegawa,1984-08-23,73,0.24615384615384617,0.011904761904761904,0.09523809523809523,0.023809523809523808,0.05952380952380952,2
Jesse Rambis,1986-01-24,72,0.28831350594821553,0.3614457831325301,0.9879518072289156,0,4.963855421686747,2
Shane Donohue,1987-07-09,74,0.24083769633507854,0.18072289156626506,0.39759036144578314,0.12048192771084337,1.144578313253012,2
Michael Plantinga,1990-05-23,79,0.3553299492385787,0.036585365853658534,0.2073170731707317,0.25609756097560976,0.8780487804878049,4
Mats Kovatsch,1989-06-21,77,0.29591836734693877,0,0.037037037037037035,0.13580246913580246,0.04938271604938271,4
Gabriel Kissling,1992-11-04,75,0.23684210526315788,0.0125,0.0625,0.0125,0.1375,2
Jasper Bouter,1996-12-27,75,0.30392156862745096,0.025,0.0375,0,0.55,2
Vince Zanzucchi,1983-05-15,74,0.2485207100591716,0.0375,0.1125,0,0.4125,2
Connor Hastings,1986-08-03,75,0.2960199004975124,0.16666666666666666,0.6025641025641025,0.038461538461538464,1.1666666666666667,2
Paul MacDonald,1980-04-03,74,0.12269938650306748,0.01282051282051282,0.10256410256410256,0.19230769230769232,0.3717948717948718,2
Dan Buehring,1985-10-14,76,0.25523012552301255,0.15584415584415584,0.33766233766233766,0.06493506493506493,1.3506493506493507,2
Karl Jaani,1985-12-27,75,0.36486486486486486,0,0.07792207792207792,0,0.4675324675324675,1
Tom Kohler,1987-01-19,75,0.17293233082706766,0.06493506493506493,0.11688311688311688,0.09090909090909091,0.2987012987012987,2
Mike Szymanski,1976-10-18,76,0.19718309859154928,0.08,0.13333333333333333,0.13333333333333333,0.3333333333333333,2
Nicolas Capogrosso,1995-01-15,81,0.32967032967032966,0.0273972602739726,0.136986301369863,0.1643835616438356,0.3150684931506849,4
Sergio Gonzalez,1990-06-20,76,0.5521472392638037,0.0410958904109589,0.0684931506849315,0.3287671232876712,0.1095890410958904,1
Alika Williams,1975-07-13,71,0.3649851632047478,0.4722222222222222,0.1527777777777778,0.4583333333333333,1.6111111111111112,2
Jim Van Zwieten,1977-09-25,77,0.3737864077669903,0.1388888888888889,0.5416666666666666,0.16666666666666666,0.4861111111111111,4
Steven VanderWerp,1990-03-30,72,0.2238562091503268,0.125,0.3888888888888889,0.013888888888888888,2.6944444444444446,2
David Wenger,1982-08-31,75,0.3563218390804598,0.014084507042253521,0.07042253521126761,0.014084507042253521,0.2535211267605634,1
Ed Lunnen,1977-06-10,76,0.34334763948497854,0.04225352112676056,0.2676056338028169,0.29577464788732394,0.7887323943661971,4
Oscar Brandao,1985-05-24,76,0.29457364341085274,0.11267605633802817,0.14084507042253522,0.014084507042253521,0.6056338028169014,2
Steve Delaney,1976-03-08,77,0.3561643835616438,0.09859154929577464,0.5352112676056338,0.3380281690140845,0.5915492957746479,4
Alexander Likholetov,1987-03-04,81,0.3333333333333333,0.014285714285714285,0.04285714285714286,0.12857142857142856,0,4
Bennet Poniewaz,1993-07-06,78,0.45098039215686275,0.04285714285714286,0.02857142857142857,0,0.4,1
Joaquin Acosta,1979-10-01,77,0.3708040593286495,0.2571428571428571,0.7857142857142857,1.9,2.1285714285714286,3
Valeriy Samoday,1991-05-04,76,0.4878048780487805,0.04285714285714286,0.17142857142857143,0.22857142857142856,0.08571428571428572,1
Andrew McGuire,1988-01-27,72,0.31208053691275167,0.057971014492753624,0.21739130434782608,0.014492753623188406,1.8840579710144927,2
Qiang Xu,1978-11-24,76,0.24,0.057971014492753624,0.17391304347826086,0.028985507246376812,0.5652173913043478,2
Chris Seiffert,1978-01-06,75,0.29387186629526463,0.23529411764705882,0.9411764705882353,0.22058823529411764,3.0588235294117645,2
Spencer Sauter,1994-08-18,80,0.3508771929824561,0.25,0.27941176470588236,0.5882352941176471,0.8676470588235294,4
Andrew Vazquez,1972-04-20,74,0.32793522267206476,0.11940298507462686,0.08955223880597014,0.2537313432835821,0.6417910447761194,2
Nivaldo Diaz,1994-03-24,79,0.6923076923076923,0.16417910447761194,0.34328358208955223,0,0.7164179104477612,1
Sam Haghighi,1973-01-05,75,0.3076923076923077,0.14925373134328357,0.31343283582089554,0.08955223880597014,1.0298507462686568,2
Aaron Wexler,1983-04-08,72,0.22,0.015151515151515152,0.045454545454545456,0,0.19696969696969696,2
Adam Cabbage,1988-03-19,75,0.3284241531664212,0.4393939393939394,1.3181818181818181,0.045454545454545456,3.5454545454545454,3
Branden Clemens,1994-06-25,79,0.4155339805825243,0.3181818181818182,0.8636363636363636,0.8484848484848485,1.8181818181818181,4
Kyle Denitz,1981-09-16,73,0.26666666666666666,0.19696969696969696,0.5606060606060606,0.09090909090909091,1.121212121212121,2
Myles Muagututia,1991-03-09,74,0.32196969696969696,0.2727272727272727,0.8333333333333334,0.12121212121212122,3.409090909090909,2
Andrew Fuller,1984-05-09,82,0.3601340033500838,0.4,1.2461538461538462,0.9846153846153847,0.9692307692307692,4
Christian Honer,1995-05-08,73,0.25892857142857145,0.1076923076923077,0.23076923076923078,0,1.323076923076923,2
Brian Soldano,1977-01-26,73,0.3076923076923077,0.28125,0.140625,0.96875,0.890625,2
Casey Brewer,1978-04-28,71,0.20202020202020202,0.03125,0.21875,0,0.375,2
Dan Fisher,1976-03-19,78,0.2892561983471074,0.734375,0.40625,0.734375,0.921875,4
Cesar Menendez,1991-10-25,76,0.234375,0.031746031746031744,0.031746031746031744,0.14285714285714285,0.14285714285714285,2
Fernando Sabla,1975-01-02,76,0.12359550561797752,0.031746031746031744,0.047619047619047616,0.031746031746031744,0.3968253968253968,2
Mike Desjardins,1974-05-23,75,0.3669724770642202,0.031746031746031744,0.07936507936507936,0,0.7142857142857143,1
Alexey Pastukhov,1989-06-28,75,0.2777777777777778,0.04838709677419355,0.24193548387096775,0.016129032258064516,0.5645161290322581,2
Cameron Wheelan,1988-09-19,77,0.24615384615384617,0.08064516129032258,0.06451612903225806,0,0.4838709677419355,4
David Poniewaz,1993-07-06,76,0.32075471698113206,0.0967741935483871,0.14516129032258066,0.016129032258064516,0.3387096774193548,4
Shigetomo Sakugawa,1980-01-20,70,0.1044776119402985,0,0.01639344262295082,0,0.4262295081967213,2
Marcin Jagoda,1980-12-28,75,0.12962962962962962,0.05,0.016666666666666666,0,0.35,2
Robbie Page,1992-07-10,84,0.36779794790844517,1.4333333333333333,4.05,3.2333333333333334,2.2,3
Grant Goldschmidt,1983-04-16,76,0.35714285714285715,0.01694915254237288,0.0847457627118644,0.0847457627118644,0.1016949152542373,1
Ihor Akinshyn,2068-01-02,74,0.4240506329113924,0.2033898305084746,0.0847457627118644,0.4745762711864407,1.152542372881356,1
Jon Thompson,1977-04-01,78,0.3008130081300813,0.0847457627118644,0.2033898305084746,0.288135593220339,0.4576271186440678,4
Maurizio Pimponi,1970-09-01,75,0.4918032786885246,0.017241379310344827,0,0.08620689655172414,0.1896551724137931,1
Said Souikane,1971-05-13,72,0.26810176125244617,0.15517241379310345,0.25862068965517243,0.06896551724137931,2.6551724137931036,2
Hagen Smith,1995-04-10,73,0.33613445378151263,0,0.2982456140350877,0.017543859649122806,1.0350877192982457,2
Danny Cook,1981-06-23,77,0.17647058823529413,0.03571428571428571,0.10714285714285714,0.08928571428571429,0.375,2
Jan Hadrava,1991-06-03,78,0.3,0.125,0.21428571428571427,0.17857142857142858,0.125,4
Mat Ogin,1983-06-05,80,0.2864583333333333,0.05357142857142857,0.14285714285714285,0.17857142857142858,0.5178571428571429,4
Matthew McCarthy,1986-08-14,80,0.32620320855614976,0.16071428571428573,0.32142857142857145,0.375,0.44642857142857145,4
Travis Mewhirter,1990-08-29,76,0.4032258064516129,0.32142857142857145,0.6607142857142857,0.5178571428571429,0.8214285714285714,4
Tyler Hildebrand,1984-02-28,76,0.2969230769230769,0.5740740740740741,1.7407407407407407,0.6851851851851852,3.0185185185185186,3
Tyler Lesneski,1978-09-20,72,0.3271375464684015,0.07407407407407407,0.16666666666666666,0.037037037037037035,1.7407407407407407,2
Alexey Yutvalin,1987-04-19,76,0.3670886075949367,0.03773584905660377,0.2641509433962264,0.05660377358490566,0.16981132075471697,1
Garrett Wilson,1990-06-07,80,0.27927927927927926,0.1320754716981132,0.3018867924528302,0.018867924528301886,0.3018867924528302,4
Jack Quinn,1970-08-08,74,0.2545454545454545,0.11320754716981132,0.2641509433962264,0.07547169811320754,0.7547169811320755,2
Jesse Webster,1981-02-04,78,0.21052631578947367,0,0.03773584905660377,0,0.20754716981132076,4
Jonathan Drake,1989-10-25,74,0.2896174863387978,0.03773584905660377,0.3584905660377358,0.3584905660377358,0.5660377358490566,2
Matt Davis,1974-05-31,77,0.34513274336283184,0,0.24528301886792453,0.09433962264150944,0.2830188679245283,4
Mike Maghy,1987-09-21,74,0.2275449101796407,0.05660377358490566,0.16981132075471697,0,1.0566037735849056,2
Pavel Rotrekl,1983-12-23,78,0.3977272727272727,0,0.03773584905660377,0.05660377358490566,0.11320754716981132,4
Curtis Jackson,1976-12-12,74,0.3516237402015677,0.9215686274509803,2.215686274509804,0.3137254901960784,5.666666666666667,3
Tim Church,1977-12-13,77,0.4222222222222222,0.058823529411764705,0.19607843137254902,0.19607843137254902,0.09803921568627451,1
Andre Melo,1978-11-11,75,0.2895927601809955,0.48,0.72,0.36,0.84,2
Derek Zimmerman,1974-10-14,74,0.1968503937007874,0.2,0.68,0.2,1.22,2
Esteban Escobar,1977-07-24,75,0.20634920634920634,0.06,0.12,0,0.28,2
Hawk Hatcher,1991-08-05,73,0.23076923076923078,0.1,0.16,0.02,1.62,2
Leon Colina,1982-09-24,74,0.25,0.04,0.22,0.02,0.18,2
Rico Becker,1972-03-16,76,0.232,0.04081632653061224,0.12244897959183673,0.12244897959183673,0.5102040816326531,2
Joe Cash,1978-06-03,76,0.34674922600619196,0.0625,0.4375,0.6041666666666666,1.3541666666666667,4
William Chenoweth,1984-05-17,75,0.35958005249343833,0.2916666666666667,0.6875,0.3125,1.5208333333333333,2
Brian Duff,1975-04-23,77,0.27586206896551724,0.02127659574468085,0.06382978723404255,0.06382978723404255,0.2765957446808511,4
Jim Walls,1978-03-26,75,0.37083333333333335,0.23404255319148937,0.23404255319148937,0.5106382978723404,1.0851063829787233,2
Bryan Stewart,1982-02-16,77,0.32362459546925565,0.30434782608695654,0.8478260869565217,1.3478260869565217,1.565217391304348,4
Jon Mackey,1980-10-10,73,0.46153846153846156,0.13043478260869565,0.2391304347826087,0.08695652173913043,0.30434782608695654,1
Kevin Craig,1974-06-27,77,0.3128205128205128,0.28888888888888886,0.26666666666666666,0.24444444444444444,0.4,4
Michiel van Dorsten,1986-08-08,83,0.2391304347826087,0.044444444444444446,0.3333333333333333,0.17777777777777778,0.06666666666666667,4
Pavlos Beligratis,1977-11-16,75,0.4564102564102564,0.022222222222222223,0.1111111111111111,0,1.1555555555555554,1
Ranse Jones,NA,73,0.3069306930693069,0.26666666666666666,0.26666666666666666,0.2,1.711111111111111,2
Ryan Cronin,1974-11-29,75,0.07575757575757576,0.06666666666666667,0.08888888888888889,0.022222222222222223,0.4,2
Andy Northness,1985-10-24,75,-0.16666666666666666,0,0.022727272727272728,0.022727272727272728,0.06818181818181818,2
Clint Coe,1982-05-08,75,0.23706896551724138,0.3181818181818182,0.5454545454545454,0.06818181818181818,1.2727272727272727,2
Cole Fiers,1995-02-02,76,0.23134328358208955,0.06818181818181818,0.13636363636363635,0.18181818181818182,0.5681818181818182,2
Eddie Stokes,1969-12-10,75,0.27586206896551724,0.2727272727272727,0.29545454545454547,0.22727272727272727,0.7272727272727273,2
Sean Allstot,1983-01-15,74,0.35014005602240894,0.20454545454545456,0.5909090909090909,0.06818181818181818,2.8863636363636362,2
Aaron Nusbaum,1993-01-13,74,0.2631578947368421,0,0.18604651162790697,0.046511627906976744,1.069767441860465,2
Dhiraj Coats,1980-01-27,74,0.1728395061728395,0.09302325581395349,0.20930232558139536,0.046511627906976744,0.5348837209302325,2
Mario Silva,1980-06-23,76,0.23076923076923078,0.046511627906976744,0.09302325581395349,0.13953488372093023,0.13953488372093023,2
Sergiy Mykhaylov,1984-12-19,76,0.35294117647058826,0.023255813953488372,0.023255813953488372,0,0.20930232558139536,1
Dane Pearson,2067-12-24,76,0.27380952380952384,0.07142857142857142,0.35714285714285715,0.14285714285714285,1,2
David Lee,1982-03-08,80,0.3559322033898305,0.2857142857142857,0.42857142857142855,1.0952380952380953,0.6904761904761905,4
Pablo Bianchi,1983-05-12,77,0.2717391304347826,0,0.09523809523809523,0.11904761904761904,0.07142857142857142,4
Chad Wick,1971-10-24,76,0.24242424242424243,0.024390243902439025,0.14634146341463414,0,0.21951219512195122,2
Morais Abreu,2068-07-10,72,0.07079646017699115,0.07317073170731707,0.36585365853658536,0.024390243902439025,1.1219512195121952,2
Skyler Davis,1976-07-26,74,0.35555555555555557,0.36585365853658536,0.1951219512195122,0.4878048780487805,0.21951219512195122,2
Arri Jeschke,1982-06-11,73,0.3037037037037037,0.225,0.55,0.125,0.9,2
Bartosz Bachorski,1970-11-07,77,0.21978021978021978,0.025,0.175,0.075,0.375,4
John Anselmo,1970-05-16,73,0.125,0.425,0.3,0.3,1.025,2
Adam Minch,1984-01-20,76,0.375,0,0.02564102564102564,0.05128205128205128,0.20512820512820512,1
Andreas Sutter,1985-07-12,74,0.43820224719101125,0.02564102564102564,0.3076923076923077,0,0.41025641025641024,1
Dan Madden,1979-10-21,72,0.15555555555555556,0.05128205128205128,0.07692307692307693,0,0.2564102564102564,2
Keith Jones,2063-11-20,74,0.34408602150537637,0.20512820512820512,0.2564102564102564,0.10256410256410256,0.2564102564102564,2
Sam O'Dea,1990-11-24,78,0.34375,0.07692307692307693,0.23076923076923078,0.15384615384615385,0.15384615384615385,4
Tim Wooliver,1975-09-19,73,0.2,0.1282051282051282,0.1794871794871795,0.23076923076923078,0.7435897435897436,2
Christopher Austin,1991-07-09,74,0.3106060606060606,0,0.23684210526315788,0,0.9736842105263158,2
Christopher Vaughan,1993-08-27,76,0.2897196261682243,0.15789473684210525,0.21052631578947367,0.02631578947368421,1.8421052631578947,2
Francisco Tomas,1989-06-21,76,0.5142857142857142,0,0.21052631578947367,0,0.2894736842105263,1
Nate Hagstrom,1982-11-09,76,0.21666666666666667,0.10526315789473684,0.18421052631578946,0,1.2894736842105263,2
Patrick Bolton,1981-10-02,77,0.3076923076923077,0,0.02631578947368421,0.05263157894736842,0.07894736842105263,4
Andy Benesh,1995-03-14,81,0.3412698412698413,0.2972972972972973,0.8378378378378378,1.3513513513513513,1.2972972972972974,4
Benjamin Shamrokh,1979-04-15,72,0.0967741935483871,0.02702702702702703,0.32432432432432434,0,1.2162162162162162,2
David DiPierro,1975-11-06,73,0.2804232804232804,0.24324324324324326,0.6486486486486487,0.2702702702702703,1.5945945945945945,2
Nathan Yang,1991-06-15,75,0.3148148148148148,0,0.13513513513513514,0.2972972972972973,0.8378378378378378,2
Tim Holler,1991-02-23,80,0.425,0.13513513513513514,0.2972972972972973,0.24324324324324326,0.1891891891891892,4
Tim Ryan,1978-08-26,72,0.30357142857142855,0.02702702702702703,0.10810810810810811,0,0.7567567567567568,2
Jorge Martinez,1987-11-05,72,0.38686131386861317,0.05555555555555555,0.3055555555555556,0,1.5,2
Ozz Borges,1985-01-12,77,0.5185185185185185,0.08333333333333333,0.25,0,0.25,1
Soeren Schneider,1977-04-29,78,0.3880597014925373,0.16666666666666666,0.3611111111111111,0.25,0.5833333333333334,4
Ivaylo Gavrilov,1970-12-30,78,0.5294117647058824,0.11428571428571428,0,0.2,0.11428571428571428,1
Kevin Villela,1992-07-13,74,0.14634146341463414,0.08571428571428572,0.08571428571428572,0.02857142857142857,0.05714285714285714,2
Peter Tourigny,2067-09-29,73,0.2,0,0.08571428571428572,0,0.34285714285714286,2
Chris Littleman,1982-03-13,74,0.4375,0.058823529411764705,0.08823529411764706,0,0.47058823529411764,1
Ian Mehamed,1989-09-11,72,0.1111111111111111,0,0.08823529411764706,0.029411764705882353,0.5,2
Sean Mackin,1977-02-26,75,0.3220338983050847,0.029411764705882353,0.058823529411764705,0.20588235294117646,0.17647058823529413,2
James Ka,1981-11-05,74,0.15730337078651685,0.06060606060606061,0.42424242424242425,0.06060606060606061,0.9090909090909091,2
Jialu Li,1985-02-13,76,0.3783783783783784,0.12121212121212122,0.3939393939393939,0.06060606060606061,0.6666666666666666,1
Peter Jordan,1980-04-18,75,0.1836734693877551,0,0.18181818181818182,0,0.5757575757575758,2
Simon Kulzer,1998-01-17,76,0.17777777777777778,0.030303030303030304,0.36363636363636365,0.030303030303030304,1.0303030303030303,2
Travis Woloson,1991-11-09,76,0.32075471698113206,0,0.18181818181818182,0,0.6666666666666666,2
Vladislav Todorov,1970-01-02,73,0.4482758620689655,0.030303030303030304,0,0.030303030303030304,0.3939393939393939,1
Gershon Rorich,1973-10-23,77,0.456,0.03125,0.0625,0.0625,1.375,1
Lucas Yoder,1995-02-19,76,0.3023255813953488,0.375,0.96875,0.5,1.09375,2
Earl Schultz,1996-05-07,77,0.35135135135135137,0,0.12903225806451613,0.16129032258064516,0.3225806451612903,4
Rui Yin,1980-03-14,76,0.3983050847457627,0.06451612903225806,0.3548387096774194,0.25806451612903225,0.7419354838709677,1
Chris Kosty,1977-03-27,75,0.12173913043478261,0.7,0.8,0.3333333333333333,0.7,2
Colin Kaslow,1975-08-20,75,0.30597014925373134,0.16666666666666666,0.3,0.13333333333333333,1.2666666666666666,2
Joppe Paulides,1982-04-13,80,0.6470588235294118,0.06666666666666667,0.13333333333333333,0.13333333333333333,0,1
Lars Fredrik Tvinde,1992-06-17,73,0.24489795918367346,0.06666666666666667,0.1,0,0.5333333333333333,2
Ric Cervantes,1988-02-06,71,0.24598930481283424,0.26666666666666666,0.5333333333333333,0.03333333333333333,3.033333333333333,2
Daniel Lindsey,1979-01-25,73,0.8928571428571429,0,0.20689655172413793,0.2413793103448276,0.3448275862068966,1
Mark Paaluhi,1971-03-08,75,0.46938775510204084,0.10344827586206896,0.034482758620689655,0.3793103448275862,0.3793103448275862,1
Matteo Martino,1987-01-28,78,0.4895833333333333,0.10344827586206896,0.3793103448275862,0,1.7241379310344827,1
Panagiotis Mourtzios,1980-05-05,73,0.3950617283950617,0.034482758620689655,0,0.034482758620689655,0.20689655172413793,1
Abel Gustafson,1987-10-11,77,0.07407407407407407,0,0.17857142857142858,0.07142857142857142,0.25,2
Colin Pocock,1972-06-11,78,0.5121951219512195,0,0.10714285714285714,0.2857142857142857,0.6428571428571429,1
Eric Lucas,1989-11-07,72,0.16666666666666666,0.03571428571428571,0.21428571428571427,0,1.1428571428571428,2
Felipe Humana-Paredes,1989-02-20,77,0.4838709677419355,0.07142857142857142,0.07142857142857142,0.21428571428571427,0.03571428571428571,1
Hylas Smith,1984-11-18,73,0.2222222222222222,0,0.10714285714285714,0,0.5,2
Jerry Stevens,1981-10-22,75,-0.043478260869565216,0,0.07142857142857142,0.03571428571428571,0.2857142857142857,2
Marc Fornaciari,1983-04-18,75,0.3235294117647059,0.03571428571428571,0.03571428571428571,0,0.39285714285714285,2
Matthew Hilling,1993-05-21,77,0.13829787234042554,0.10714285714285714,0.39285714285714285,0.32142857142857145,0.5714285714285714,2
Mike Diehl,1970-12-30,78,0.32926829268292684,0.17857142857142858,0.5,0.5714285714285714,0.39285714285714285,4
Michael Watson,1989-02-02,73,0.24074074074074073,0.037037037037037035,0.1111111111111111,0,0.9259259259259259,2
Jeffrey Carlson,1990-05-26,74,0.2376237623762376,0.5,1.3076923076923077,0,2.576923076923077,2
Peter Connole,1991-06-29,79,0.3902439024390244,0.19230769230769232,0.34615384615384615,0.2692307692307692,0.46153846153846156,4
Arqum Iqbal,1975-11-24,74,0.05660377358490566,0.08,0.08,0.04,0.28,2
John Wankner,1981-08-09,74,0.3191489361702128,0.16,0.36,0.36,0.84,2
Michael Rupp,1977-06-08,76,-0.14893617021276595,0.16,0.04,0.68,0.36,2
Nick Hannemann,1972-01-12,78,0.1,0.2,0.24,0.52,0.2,4
Adam Johnson,2065-01-31,75,0.3467153284671533,0.3333333333333333,0.5416666666666666,0.25,3.2916666666666665,2
Bradley Lawson,1989-08-02,79,0.32710280373831774,0.125,0.5416666666666666,0.5833333333333334,1.375,4
Brook Billings,1980-04-30,77,0.18085106382978725,0.041666666666666664,0.2916666666666667,0.20833333333333334,0.6666666666666666,2
Janis Peda,1985-05-18,78,0.2708333333333333,0.041666666666666664,0.2916666666666667,0.5833333333333334,0.08333333333333333,4
Spencer McLachlin,1988-06-23,79,0.2773722627737226,0.08333333333333333,0.125,0.25,0.3333333333333333,4
Adam VanOort,1976-09-08,76,0.1875,0.21739130434782608,0.4782608695652174,0.17391304347826086,0.43478260869565216,2
Brian Cook,1992-06-01,77,0.4881889763779528,0.34782608695652173,1.0434782608695652,1.0869565217391304,1.5217391304347827,3
Eric Leeseberg,1981-02-22,78,0.21052631578947367,0.13043478260869565,0.21739130434782608,0.5217391304347826,0.2608695652173913,4
Jason Hodell,1969-06-20,77,0.24528301886792453,0,0.043478260869565216,0.043478260869565216,0.34782608695652173,4
Mike Nelson,1982-04-21,75,0.15503875968992248,0.13043478260869565,0.30434782608695654,0.13043478260869565,1.7826086956521738,2
Tim Oude Elferink,1987-04-13,76,0.2535211267605634,0.13043478260869565,0.17391304347826086,0,0.2608695652173913,2
Adam Gustafson,1990-03-13,72,0.3490566037735849,0.13636363636363635,0.22727272727272727,0,2.227272727272727,2
Bill Schultz,1980-02-11,75,0.2692307692307692,0.13636363636363635,0.3181818181818182,0.045454545454545456,0.09090909090909091,2
Emanuel Fernandes,2067-07-25,75,0.09523809523809523,0,0.36363636363636365,0.13636363636363635,0.13636363636363635,2
Geoff Cryst,1974-11-19,77,0.21428571428571427,0,0.09090909090909091,0.09090909090909091,0.18181818181818182,4
William Robbins,1977-06-05,77,0.28205128205128205,0.045454545454545456,0.36363636363636365,0.22727272727272727,0.36363636363636365,4
Bill Maik,1974-06-09,75,0.17647058823529413,0.047619047619047616,0.14285714285714285,0.19047619047619047,0.7619047619047619,2
Caleb Cook,1983-02-11,76,0.2,0.09523809523809523,0.38095238095238093,0,0.3333333333333333,2
Clay Paullin,1992-01-25,80,0.3358208955223881,0.3,0.75,1.05,0.9,4
Kristopher Johnson,1990-03-30,83,0.358974358974359,0.15,0.5,0.35,0.2,4
Monte Tucker,1981-08-09,74,0.3023255813953488,0.15,0.35,0,1.65,2
Tim McNichol,1975-10-09,73,0.20967741935483872,0,0.05,0,0.45,2
