name,birthdate,num_games,overall_record,height,hit_pct,aces_per_game,serve_errors_per_game,blocks_per_game,digs_per_game,.cluster
Dana Rothman,1975-12-27,63,0.5079365079365079,70,0.2403846153846154,0.19047619047619047,0.30158730158730157,0.20634920634920634,0.47619047619047616,3
Heike Jensen,1984-10-27,63,0.38095238095238093,73,0.17391304347826086,0.031746031746031744,0.14285714285714285,0.015873015873015872,0.07936507936507936,4
Niina Ahtiainen,1997-04-11,63,0.38095238095238093,72,0.34285714285714286,0.031746031746031744,0.14285714285714285,0,0.09523809523809523,4
Traci Morin,1978-11-02,62,0.3387096774193548,74,0.17796610169491525,0.27419354838709675,0.5161290322580645,0.14516129032258066,1.0806451612903225,4
Erin Galli,2066-10-20,60,0.31666666666666665,70,0.27380952380952384,0.5166666666666667,0.11666666666666667,0.5,1.3,3
Valeria Rosso,1981-10-24,60,0.4,72,0.2549019607843137,0.03333333333333333,0.11666666666666667,0.03333333333333333,0.5333333333333333,4
Amber Willey,1975-01-07,59,0.4067796610169492,73,0.2391304347826087,0.1016949152542373,0.3389830508474576,0.2033898305084746,1.2372881355932204,4
Amy Hvitfeldtsen,1978-10-24,59,0.3389830508474576,73,0.23615160349854228,0.22033898305084745,0.3389830508474576,0.0847457627118644,1.2033898305084745,4
Beata Vaida,1997-08-28,59,0.5254237288135594,71,0.3384615384615385,0.05084745762711865,0.01694915254237288,0.05084745762711865,0.6779661016949152,4
Bre Moreland,1992-10-27,59,0.4745762711864407,71,0.31798245614035087,0.4745762711864407,0.7966101694915254,0.05084745762711865,3.305084745762712,4
Lezana Placette,1997-12-11,58,0.46551724137931033,71,0.3076923076923077,0.017241379310344827,0.05172413793103448,0,0.15517241379310345,4
Nikki Audette,1971-09-29,58,0.3448275862068966,68,0.3698224852071006,0.5344827586206896,0.7413793103448276,0.6551724137931034,4.586206896551724,1
Tarin Locascio,1982-07-29,58,0.4482758620689655,72,0.2857142857142857,0.20689655172413793,0.29310344827586204,0.05172413793103448,0.6724137931034483,4
Helen Reale,2063-11-22,57,0.40350877192982454,70,0.17279411764705882,0.17543859649122806,0.2982456140350877,0.24561403508771928,2.1228070175438596,3
Henriette Iatika,1985-06-19,57,0.3157894736842105,67,0.31746031746031744,0.17543859649122806,0.21052631578947367,0,0.40350877192982454,3
Joy Akins,1978-02-13,57,0.45614035087719296,71,0.2582781456953642,0.08771929824561403,0.10526315789473684,0.10526315789473684,0.6491228070175439,4
Valinda Roche,2064-04-08,57,0.45614035087719296,71,0.3498452012383901,0.12280701754385964,0.15789473684210525,0.22807017543859648,1.4736842105263157,4
Monika Povilaityte,1994-08-30,56,0.32142857142857145,69,0.3333333333333333,0.03571428571428571,0.19642857142857142,0.017857142857142856,0.14285714285714285,3
Summer Nash,1992-05-18,56,0.5,75,0.29961089494163423,0.19642857142857142,0.625,0.25,0.8035714285714286,4
Jessica Stubinski,1986-10-06,55,0.45454545454545453,71,0.30462633451957294,1.3636363636363635,1.7636363636363637,0.10909090909090909,9.8,1
Jessie Cooper,1981-06-15,53,0.4528301886792453,74,0.17647058823529413,0.05660377358490566,0.07547169811320754,0.018867924528301886,0.24528301886792453,4
Svetlana Popova,1988-07-02,53,0.4716981132075472,73,0.10526315789473684,0.018867924528301886,0.07547169811320754,0.11320754716981132,0.1320754716981132,4
Tanya Guerra Arias-Schmocker,1984-04-01,53,0.3018867924528302,70,0.13414634146341464,0.03773584905660377,0.16981132075471697,0.09433962264150944,0.22641509433962265,3
Angelina Grun,1979-12-02,52,0.5192307692307693,73,0.36231884057971014,0.057692307692307696,0.21153846153846154,0.057692307692307696,0.38461538461538464,4
Bonnie Levin,2063-02-09,52,0.3076923076923077,70,0.05747126436781609,0.057692307692307696,0.038461538461538464,0,0.21153846153846154,3
Stine Andreasen,1984-04-12,52,0.28846153846153844,69,0.25,0.038461538461538464,0.11538461538461539,0.019230769230769232,0.28846153846153844,3
Alexia Richard,1996-04-03,51,0.4117647058823529,72,0.09090909090909091,0.0196078431372549,0.0392156862745098,0,0.0392156862745098,4
Ashley Groothuis,1984-09-18,51,0.49019607843137253,73,0.2934609250398724,0.43137254901960786,0.9607843137254902,0.4117647058823529,3.196078431372549,1
Jennifer Lombardi,NA,51,0.27450980392156865,67,0,0,0.0196078431372549,0,0.058823529411764705,3
Kathleen Madden,1973-12-11,51,0.39215686274509803,69,0.22988505747126436,0.19607843137254902,0.058823529411764705,0.0196078431372549,0.7647058823529411,3
Liz Pagano,1971-10-27,51,0.35294117647058826,69,0.2916666666666667,0.7058823529411765,0.27450980392156865,0.37254901960784315,1.196078431372549,3
Lotte Vestergaard,1980-02-12,51,0.23529411764705882,72,0.3333333333333333,0.0784313725490196,0.2549019607843137,0.0196078431372549,0.13725490196078433,4
Romana Kayser,1987-04-27,51,0.39215686274509803,70,0.21739130434782608,0.0392156862745098,0.1568627450980392,0.0196078431372549,0.21568627450980393,3
Alice Rohkamper,1988-09-04,50,0.42,69,0.15151515151515152,0.06,0.2,0,0.56,3
Karen Reitz,1973-06-06,50,0.36,66,0.17183098591549295,0.28,0.46,0.02,2.28,3
Lisa Gathright,1970-12-26,50,0.54,72,0.2625,0.16,0.36,0.16,1.22,4
Meaghan Wheeler,1991-04-24,50,0.38,70,0,0.02,0.06,0.02,0.14,3
Shayna Munson,1981-03-23,50,0.44,74,0.31239935587761675,0.44,1.22,0.32,3.04,1
Meg Dawson,1989-04-22,49,0.3877551020408163,69,0.3477088948787062,0.3673469387755102,0.8367346938775511,0.32653061224489793,2.1020408163265305,3
Morgan Miller,1987-03-30,49,0.3877551020408163,75,0.2956852791878173,0.8979591836734694,2.2448979591836733,1.1020408163265305,4.387755102040816,1
Andrea Galindo,1982-09-02,48,0.2708333333333333,72,0.26436781609195403,0.08333333333333333,0.08333333333333333,0,0.4375,4
Camie Manwill,1987-09-22,48,0.4583333333333333,72,0.3114754098360656,0.0625,0.20833333333333334,0.10416666666666667,0.5208333333333334,4
Marija Milosevic,1986-03-15,48,0.3541666666666667,71,0.25301204819277107,0.10416666666666667,0.08333333333333333,0.041666666666666664,0.2916666666666667,4
Monique Oliver,2066-12-19,48,0.4583333333333333,69,0.4523809523809524,0.25,0.10416666666666667,0.020833333333333332,0.5,2
Vladia Vignato,1975-03-14,48,0.3333333333333333,67,0,0.0625,0.22916666666666666,0,0.7916666666666666,3
Capri Grotowski,1984-04-09,47,0.40425531914893614,70,0.24516129032258063,0.2765957446808511,0.44680851063829785,0,2.297872340425532,3
Chelsea Hayes,1985-03-27,47,0.48936170212765956,69,0.3651685393258427,0.46808510638297873,0.723404255319149,0,4.9787234042553195,3
"Claudia ""Gorda"" Galindo",1987-10-15,47,0.2765957446808511,67,0.24193548387096775,0.10638297872340426,0.1702127659574468,0,0.6595744680851063,3
Kathleen Olsovsky,1982-01-03,47,0.425531914893617,75,0.3015503875968992,0.8936170212765957,1.8936170212765957,1.1702127659574468,5.74468085106383,1
Mariko Coverdale,1984-09-16,47,0.48936170212765956,73,0.3806146572104019,0.46808510638297873,0.7021276595744681,0.6170212765957447,1.6382978723404256,4
Jaimi Gregory,1978-09-02,46,0.41304347826086957,67,0.18691588785046728,0.2826086956521739,0.3695652173913043,0,2.0869565217391304,3
Makalani Hovey,1973-08-08,46,0.43478260869565216,67,0.018518518518518517,0,0.1956521739130435,0,0.9130434782608695,3
Raquel Beson,1971-01-12,46,0.32608695652173914,69,0.2265193370165746,0.13043478260869565,0.13043478260869565,0.021739130434782608,1.326086956521739,3
Traci Weamer,1987-02-20,46,0.43478260869565216,72,0.3599537037037037,0.8043478260869565,1.5,0.9565217391304348,2.5217391304347827,1
Avery Bush,1993-12-04,44,0.4772727272727273,69,0.3274336283185841,0.09090909090909091,0.3409090909090909,0,0.6590909090909091,3
Cindy Phillips,1973-10-17,44,0.38636363636363635,68,0.3308270676691729,0.13636363636363635,0.3409090909090909,0.045454545454545456,1.0227272727272727,3
Colleen Smith,1978-08-12,44,0.38636363636363635,78,0.14634146341463414,0.022727272727272728,0.11363636363636363,0.045454545454545456,0.06818181818181818,4
Jenny Griffith,1970-01-12,44,0.5,71,0.2248995983935743,0.18181818181818182,0.2727272727272727,0,1.1818181818181819,3
Julie Deckert,1969-04-06,44,0.38636363636363635,68,0.15242494226327943,0.8863636363636364,0.6818181818181818,0.13636363636363635,3.909090909090909,3
Michelle Iafigliola,1981-03-07,44,0.3409090909090909,70,0.20249221183800623,0.1590909090909091,0.5454545454545454,0.13636363636363635,1.7954545454545454,3
Annika Granstrom,1971-03-24,43,0.37209302325581395,72,0.5131578947368421,0.16279069767441862,0,0,0.5116279069767442,2
Barbara Carson,NA,43,0.4418604651162791,72,0.2698412698412698,0.11627906976744186,0.27906976744186046,0.13953488372093023,0.32558139534883723,4
Tori Grafeman,1985-10-10,43,0.3023255813953488,72,0.21875,0,0.18604651162790697,0.06976744186046512,0.16279069767441862,4
Wendy Lockhart,2067-09-03,43,0.37209302325581395,68,0.18181818181818182,0.23255813953488372,0.4883720930232558,0.11627906976744186,1.2093023255813953,3
Arcadia Keane,1970-06-03,42,0.3333333333333333,70,0.225,0.14285714285714285,0.09523809523809523,0,0.42857142857142855,3
Hilary Pavels,1989-08-04,42,0.42857142857142855,70,0.28805237315875615,0.30952380952380953,0.35714285714285715,0.023809523809523808,5.666666666666667,3
Kathrin Winkler,1980-02-03,42,0.5238095238095238,70,0.3009478672985782,0.5,0.42857142857142855,0.047619047619047616,4.857142857142857,3
Cheri Fitzner,1970-05-25,41,0.5365853658536586,73,0.33406593406593404,0.3902439024390244,0.7073170731707317,0.5853658536585366,2.1219512195121952,4
Ashley Regner,1975-06-17,40,0.375,64,0.18421052631578946,0,0.075,0,0.5,3
Elsa Binder,1977-04-05,40,0.5,69,0.3305084745762712,0.175,0.525,0.225,1.7,3
Emily Hartong,1992-02-04,40,0.525,74,0.35500878734622143,0.825,1.25,0.725,3.125,1
Michelle Valiente,1998-05-07,40,0.325,67,0.32222222222222224,0.175,0.125,0,0.25,3
Sharman Mitchell,1973-05-23,40,0.3,72,0.30029154518950435,0.95,0.725,0.3,2.5,1
Dana Kabashima,1984-05-28,39,0.4358974358974359,70,0.3167701863354037,0.15384615384615385,0.3333333333333333,0.02564102564102564,2.282051282051282,3
Leigh-Ann Naidoo,1976-07-12,39,0.28205128205128205,72,0.36065573770491804,0.10256410256410256,0.05128205128205128,0.02564102564102564,0.5384615384615384,4
Taylor Nutterfield,1990-12-14,39,0.4358974358974359,69,0.3202614379084967,0.15384615384615385,0.23076923076923078,0.05128205128205128,0.9487179487179487,3
Kaitlin Nielsen,1987-04-01,38,0.42105263157894735,74,0.39070567986230637,0.7368421052631579,0.7631578947368421,0.7105263157894737,2.6315789473684212,1
Katie Lee Carter,1981-03-16,38,0.39473684210526316,72,0.30939226519337015,0.21052631578947367,0.2894736842105263,0.21052631578947367,1.394736842105263,4
Lauren DeTurk,1987-07-21,38,0.47368421052631576,75,0.40119760479041916,0.13157894736842105,0.3157894736842105,0.18421052631578946,0.5263157894736842,4
Mackenzie Brook,1978-10-24,38,0.34210526315789475,70,0,0.02631578947368421,0.05263157894736842,0,0.13157894736842105,3
Jeanette Simenson,1970-09-24,37,0.35135135135135137,70,0.3902439024390244,0.05405405405405406,0.16216216216216217,0.02702702702702703,0.8378378378378378,2
Juliana Evens,1977-07-10,37,0.4864864864864865,68,0.1289198606271777,0.43243243243243246,0.2972972972972973,0.02702702702702703,2.945945945945946,3
Kelly Bruning,1980-03-17,37,0.4864864864864865,70,0.29591836734693877,0.4594594594594595,0.918918918918919,0.1891891891891892,2.891891891891892,3
Olivia Waldowski,1984-03-20,37,0.35135135135135137,74,0.29494949494949496,0.7567567567567568,1,0.35135135135135137,2.918918918918919,1
Ragnhild Aas,1984-01-09,37,0.13513513513513514,70,0.328125,0.05405405405405406,0.02702702702702703,0,0.4864864864864865,3
Cayley Thurlby,1984-08-10,36,0.4166666666666667,69,0.2543859649122807,0,0.1111111111111111,0,0.7777777777777778,3
Jessica Gaffney,1996-05-16,36,0.5833333333333334,73,0.32371794871794873,0.2777777777777778,0.5555555555555556,0.2777777777777778,1.6944444444444444,4
Julie Murphy,1983-06-16,36,0.2777777777777778,71,0.16417910447761194,0.027777777777777776,0.1388888888888889,0,0.3055555555555556,3
Kealani Kimball,1982-09-15,35,0.4857142857142857,70,0.22590361445783133,0.22857142857142856,0.6285714285714286,0.45714285714285713,3.0285714285714285,3
Keegan Featherstone,1983-08-13,35,0.42857142857142855,68,0.14678899082568808,0.2571428571428571,0.4,0,0.9428571428571428,3
Leah DeKok,1986-06-19,35,0.4857142857142857,71,0.3333333333333333,0.11428571428571428,0.6285714285714286,0.2,1.6571428571428573,4
Morgan Martin,1998-03-07,35,0.5428571428571428,73,0.3188976377952756,0.22857142857142856,0.37142857142857144,0.34285714285714286,1.542857142857143,4
Dawn Cline,1980-04-15,34,0.35294117647058826,68,0.08536585365853659,0.058823529411764705,0.17647058823529413,0,0.5588235294117647,3
Gaia Cicola,1977-06-21,34,0.4411764705882353,71,0.4482758620689655,0.11764705882352941,0,0,0.29411764705882354,2
Jess Clausen,1985-12-04,34,0.38235294117647056,73,0.2801857585139319,0.6176470588235294,0.6764705882352942,0.4117647058823529,4.852941176470588,1
Lauren Dickson,1988-02-03,34,0.5294117647058824,72,0.27624309392265195,0.2647058823529412,0.29411764705882354,0.029411764705882353,1.4705882352941178,4
Terri Del Conte,1986-10-21,34,0.47058823529411764,65,0.2589928057553957,0.058823529411764705,0.23529411764705882,0.029411764705882353,1.2941176470588236,3
Anna Behlen,1993-02-21,33,0.6363636363636364,69,0.05263157894736842,0,0.09090909090909091,0,0.30303030303030304,3
Diane Copenhagen,1986-06-28,33,0.48484848484848486,74,0.2631578947368421,0.24242424242424243,0.45454545454545453,0.30303030303030304,1.5151515151515151,4
Jacqui Wood,1987-08-27,33,0.45454545454545453,72,0.3197969543147208,0.21212121212121213,0.5151515151515151,0.2727272727272727,1.0303030303030303,4
Jennifer Solm,1976-11-21,33,0.18181818181818182,69,0.2553191489361702,0.030303030303030304,0.06060606060606061,0,0.42424242424242425,3
McKenna Thibodeau,1995-02-11,32,0.59375,71,0.36231884057971014,0.09375,0.21875,0.03125,0.875,2
Nicole Bateham,1989-03-24,32,0.34375,65,0.13445378151260504,0.21875,0.1875,0,1.6875,3
Katie Lindelow,1993-11-07,31,0.5161290322580645,71,0.3208955223880597,0.2903225806451613,0.3548387096774194,0.12903225806451613,1.903225806451613,4
Teri Van Dyke,2067-07-20,31,0.3548387096774194,68,0.09090909090909091,0.0967741935483871,0.0967741935483871,0,0.5161290322580645,3
Julia Willand,1972-04-06,30,0.3,70,0.3103448275862069,0.03333333333333333,0.26666666666666666,0.06666666666666667,0.7333333333333333,3
Kamila Pavlaskova,2068-04-12,30,0.5666666666666667,72,0.25268817204301075,0.13333333333333333,0.3333333333333333,0.1,1.3,4
Katie Carter,1985-10-10,30,0.5333333333333333,75,0.2631578947368421,0.5333333333333333,0.7333333333333333,0.3,0.7333333333333333,4
Leanne Haarbauer,1978-01-27,30,0.4666666666666667,72,0.2540322580645161,0.06666666666666667,0.4666666666666667,0.16666666666666666,1.8666666666666667,4
Traci Callahan,1987-02-20,30,0.6333333333333333,72,0.3842364532019704,0.5666666666666667,0.9666666666666667,0.4,3.533333333333333,1
Anika Krebs,1993-07-10,29,0.27586206896551724,71,0.12903225806451613,0.06896551724137931,0.13793103448275862,0.034482758620689655,0.06896551724137931,3
Elise Zappia,1996-09-17,29,0.5517241379310345,70,0.2222222222222222,0.13793103448275862,0.13793103448275862,0.034482758620689655,2.8620689655172415,3
Jessica Veris,1984-06-22,29,0.41379310344827586,73,0.22,0.06896551724137931,0.06896551724137931,0.034482758620689655,0.20689655172413793,4
Skylar Caputo,1996-11-29,29,0.6206896551724138,70,0.19571865443425077,0.41379310344827586,0.27586206896551724,0,5.413793103448276,3
Aurora Skarra-Gallagher,1979-10-26,28,0.32142857142857145,70,0.26,0.10714285714285714,0.17857142857142858,0.07142857142857142,0.8928571428571429,3
Charnette Fair,1979-06-29,28,0.42857142857142855,72,0.14893617021276595,0,0.10714285714285714,0.39285714285714285,0.4642857142857143,4
Christina Vucich,1993-09-08,28,0.42857142857142855,76,0.3448275862068966,0.25,0.32142857142857145,0.07142857142857142,1.3571428571428572,4
Elena Salvador,1980-09-10,28,0.42857142857142855,72,0.3333333333333333,0.17857142857142858,0.32142857142857145,0.17857142857142858,0.6785714285714286,4
Jane Chafeh,1989-08-28,28,0.5,72,0.375,0.21428571428571427,0.39285714285714285,0.14285714285714285,0.6071428571428571,4
Jennifer Sharp,1974-02-25,28,0.25,68,0.16666666666666666,0.03571428571428571,0.03571428571428571,0.03571428571428571,0.7142857142857143,3
Majo Orellana,1981-04-08,28,0.4642857142857143,64,0.3211009174311927,0.17857142857142858,0.21428571428571427,0,2.0357142857142856,3
Michelle Lonergan,1986-04-29,28,0.42857142857142855,70,0.23076923076923078,0.03571428571428571,0.21428571428571427,0,1.1071428571428572,3
Susannah Muno,1996-05-13,27,0.7037037037037037,70,0.2989864864864865,0.5555555555555556,1.4814814814814814,0.037037037037037035,10.148148148148149,1
Giseli Gavio,2067-09-06,26,0.5,69,0.5492957746478874,0.19230769230769232,0,0.038461538461538464,0.34615384615384615,2
Kristine Monforte,1992-08-16,26,0.38461538461538464,68,0.2535211267605634,0.15384615384615385,0.38461538461538464,0.038461538461538464,2.3076923076923075,3
Madison Witt,1995-02-11,26,0.6153846153846154,72,0.36220472440944884,0,0.4230769230769231,0.19230769230769232,0.7692307692307693,4
Kimberly Vicknair,1976-03-24,25,0.2,73,0.18,0.04,0.16,0,0.52,4
Sheri Leverrette,1974-06-16,25,0.52,67,0.225,0.28,0.4,0.04,1.16,3
Virginia Zonta,1989-09-30,25,0.28,67,0.46296296296296297,0.2,0.36,0,0.44,2
Yarleen Santiago,1978-01-18,25,0.48,72,0.27559055118110237,0.2,0.24,0.24,1.44,4
Adriana-Maria Matei,1998-05-24,24,0.4166666666666667,69,0.13157894736842105,0.125,0.125,0.08333333333333333,1.3333333333333333,3
Amber Ramga,1978-01-11,24,0.5,74,0.11320754716981132,0.08333333333333333,0.125,0,1,4
Crissy Jones,1996-10-30,24,0.7083333333333334,74,0.34916201117318435,0.25,0.4166666666666667,1.875,3.6666666666666665,1
Jenna Belton,1996-03-05,24,0.5833333333333334,73,0.29577464788732394,0.5416666666666666,0.4166666666666667,0.75,2.0833333333333335,4
Jennifer Bowman,1982-08-02,24,0.4583333333333333,69,0.10365853658536585,0.375,0.3333333333333333,0,2.875,3
Meghan Mannari,1991-04-26,24,0.5833333333333334,69,0.30788804071246817,0.625,1,0.125,7.541666666666667,1
Aleksandra Wolak,1976-12-09,23,0.2608695652173913,73,0.15,0.08695652173913043,0.08695652173913043,0,1.2608695652173914,4
Elodie Li Yuk Lo,1982-09-29,23,0,68,0.20535714285714285,0.08695652173913043,0.2608695652173913,0,1.2173913043478262,3
Natacha Rigobert,1980-10-07,23,0,71,0.2229299363057325,0.30434782608695654,0.5217391304347826,0.13043478260869565,0.7391304347826086,4
Tiffany Marinos,1988-05-04,23,0.391304347826087,69,0.27647058823529413,0.391304347826087,0.34782608695652173,0,2.4347826086956523,3
Amber Walker,1990-04-15,22,0.45454545454545453,68,0.24528301886792453,0.09090909090909091,0.13636363636363635,0,0.5909090909090909,3
Dagmara Szyszczak,1969-04-01,22,0.4090909090909091,68,0.13333333333333333,0.045454545454545456,0.045454545454545456,0,0.6363636363636364,3
Julie Knytych,1984-05-03,22,0.2727272727272727,69,0.26785714285714285,0.09090909090909091,0,0,0.7727272727272727,3
Kristy Hartley,1983-01-26,22,0.4090909090909091,72,0.18867924528301888,0,0.3181818181818182,0.13636363636363635,0.4090909090909091,4
Siri Bjorkesett,1983-02-09,22,0.09090909090909091,70,0.3333333333333333,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.2727272727272727,3
Allie Griffin,1984-07-09,21,0.47619047619047616,72,0.12195121951219512,0,0.19047619047619047,0,0.23809523809523808,4
Ana Richa,2066-12-03,21,0.5238095238095238,69,0.53125,0.09523809523809523,0,0.23809523809523808,0.5714285714285714,2
Evyn Wills,1984-05-06,21,0.42857142857142855,67,0.21666666666666667,0.23809523809523808,0.14285714285714285,0,1.8571428571428572,3
Ginger Schuster,1980-01-19,21,0.3333333333333333,68,0.25,0,0.23809523809523808,0,0.42857142857142855,3
Julie Kolinske,1991-09-08,21,0.42857142857142855,74,0.32075471698113206,0.7142857142857143,1.5714285714285714,1.0476190476190477,2.0476190476190474,1
Richell Squire,1982-09-21,21,0.2857142857142857,69,0.41025641025641024,0.09523809523809523,0.23809523809523808,0.47619047619047616,0.38095238095238093,2
Vitalina Nel,1975-12-11,21,0.19047619047619047,71,0.15294117647058825,0.09523809523809523,0.14285714285714285,0.09523809523809523,0.42857142857142855,3
Kelly Hickam,1977-12-10,20,0.45,70,0.12962962962962962,0.05,0,0.05,0.95,3
Kyra Lancon,1982-07-02,20,0.45,72,0.2878787878787879,0.05,0.1,0.3,0.75,4
Teegan Van Gunst,1995-02-17,20,0.45,72,0.48,0.4,0.6,0.1,1.45,2
