name,birthdate,num_games,overall_record,height,hit_pct,aces_per_game,serve_errors_per_game,blocks_per_game,digs_per_game
Serguey Prokopyev,1986-08-21,230,0.47391304347826085,76,0.3713355048859935,0.034782608695652174,0.1391304347826087,0,0.5434782608695652
Kjell Schneider,1976-10-04,229,0.5633187772925764,78,0.5135135135135135,0.008733624454148471,0,0.03056768558951965,0.039301310043668124
Riccardo Lione,1972-04-13,229,0.4890829694323144,78,0.2692307692307692,0.013100436681222707,0.026200873362445413,0.034934497816593885,0.021834061135371178
Bo Soderberg,1977-05-06,228,0.4342105263157895,77,0.40463917525773196,0.06140350877192982,0.18421052631578946,0.008771929824561403,0.5219298245614035
Inocencio Lario,1984-02-28,225,0.4088888888888889,77,0.3192307692307692,0.017777777777777778,0.1111111111111111,0.04888888888888889,0.25333333333333335
Brad Torsone,1975-01-14,224,0.48660714285714285,78,0.33908387864366446,0.13839285714285715,0.32142857142857145,1.1339285714285714,0.875
Austin Rester,1982-03-31,222,0.44144144144144143,79,0.37514792899408284,0.8468468468468469,2.4144144144144146,2.2162162162162162,3.189189189189189
Christian Sorum,1995-12-03,220,0.7,76,0.31985294117647056,0.013636363636363636,0.022727272727272728,0.013636363636363636,0.2681818181818182
Sam Pedlow,1987-06-14,220,0.509090909090909,77,0.47572815533980584,0.07272727272727272,0.19090909090909092,0.10454545454545454,0.08181818181818182
Braidy Halverson,1983-03-08,219,0.5205479452054794,77,0.3614844533600802,0.5525114155251142,1.4155251141552512,2.4840182648401825,2.6666666666666665
Grant O'Gorman,1993-11-02,218,0.48623853211009177,74,0.48255813953488375,0.0045871559633027525,0.07339449541284404,0.0045871559633027525,0.4541284403669725
"Gustavo ""Guto"" Carvalhaes",1993-08-20,218,0.6467889908256881,73,0.37662337662337664,0.045871559633027525,0.09174311926605505,0.05504587155963303,0.7568807339449541
Scott Lane,1974-02-21,217,0.3824884792626728,78,0.39869585468095015,1.1290322580645162,1.7741935483870968,1.912442396313364,2.110599078341014
Markus Dieckmann,1976-01-07,216,0.6574074074074074,74,0.5576036866359447,0.023148148148148147,0.013888888888888888,0.004629629629629629,0.3055555555555556
Bjorn Maaseide,2068-03-07,212,0.4056603773584906,78,0.49034749034749037,0.0047169811320754715,0.04716981132075472,0.08490566037735849,0.18396226415094338
Fabien Dugrip,1976-03-29,212,0.42452830188679247,75,0.23295454545454544,0.02358490566037736,0.04716981132075472,0,0.1320754716981132
Michal Bryl,1994-10-09,210,0.6,78,0.3090909090909091,0.01904761904761905,0.02857142857142857,0.014285714285714285,0.02857142857142857
Reid Priddy,1977-10-01,210,0.5619047619047619,76,0.42052469135802467,0.9619047619047619,1.880952380952381,0.44761904761904764,6.59047619047619
Eugenio Amore,1972-02-17,209,0.45933014354066987,76,0.288135593220339,0.009569377990430622,0.0430622009569378,0.004784688995215311,0.03349282296650718
Mike DiPierro,1980-12-10,208,0.46634615384615385,78,0.37062113629673243,0.35096153846153844,0.8173076923076923,0.9230769230769231,4.889423076923077
Mark Burik,1985-08-12,207,0.4830917874396135,75,0.35108048856874413,0.6038647342995169,1.3719806763285025,0.2318840579710145,5.990338164251208
Mike Placek,1982-10-23,207,0.5024154589371981,75,0.3577376821651631,0.42028985507246375,0.7536231884057971,0.07729468599033816,5.932367149758454
Isaac Kapa,1985-07-23,206,0.4223300970873786,79,0.33739837398373984,0.05825242718446602,0.1262135922330097,0.1941747572815534,0.10679611650485436
Oleg Stoyanovskiy,1996-09-26,206,0.6310679611650486,81,0.5277777777777778,0.009708737864077669,0.038834951456310676,0.043689320388349516,0.043689320388349516
Jackson Henriquez,1985-02-28,205,0.43414634146341463,76,0.3048780487804878,0.014634146341463415,0.03414634146341464,0.04390243902439024,0.07317073170731707
Josh Binstock,1981-01-12,205,0.47804878048780486,77,0.3983739837398374,0.04390243902439024,0.13170731707317074,0.1902439024390244,0.375609756097561
Andre Loyola,1994-08-19,204,0.6029411764705882,79,0.43434343434343436,0.0196078431372549,0.024509803921568627,0.06372549019607843,0.28431372549019607
Jesus Villafane,1986-11-19,203,0.4236453201970443,73,0.341991341991342,0.014778325123152709,0.009852216748768473,0,0.35467980295566504
Christian Redmann,1982-03-16,201,0.42786069651741293,74,0.2806451612903226,0.05472636815920398,0.19402985074626866,0,0.4626865671641791
Yury Bogatov,1986-10-21,197,0.47715736040609136,78,0.2982456140350877,0.02030456852791878,0.03553299492385787,0.06091370558375635,0.08121827411167512
Anders Lund Hoyer,1983-09-04,196,0.41836734693877553,78,0.29831932773109243,0.04591836734693878,0.061224489795918366,0.08673469387755102,0.1836734693877551
Joao Brenha,1970-05-06,195,0.4358974358974359,76,0.510752688172043,0.02564102564102564,0.02564102564102564,0.07179487179487179,0.10256410256410256
Kjell Goranson,1970-12-13,195,0.41025641025641024,76,0.21311475409836064,0.020512820512820513,0.06153846153846154,0,0.08205128205128205
Saymon Barbosa,1993-09-08,194,0.6185567010309279,79,0.35805626598465473,0.05154639175257732,0.18041237113402062,0.25773195876288657,0.28865979381443296
Billy Kolinske,1986-08-06,193,0.5492227979274611,78,0.364509394572025,0.19689119170984457,0.5129533678756477,1.6321243523316062,1.4870466321243523
Petr Benes,1974-11-27,193,0.47668393782383417,78,0.49747474747474746,0.06217616580310881,0.25906735751295334,0.04145077720207254,0.5284974093264249
Scott Davenport,1971-09-12,193,0.40414507772020725,72,0.32138338253901305,0.45077720207253885,1.077720207253886,0.23834196891191708,4.430051813471502
Andrea Tomatis,1978-04-09,192,0.3854166666666667,78,0.19540229885057472,0.015625,0.020833333333333332,0.015625,0.036458333333333336
Roman Arkaev,1973-11-02,191,0.44502617801047123,77,0.569620253164557,0.010471204188481676,0,0.02617801047120419,0.020942408376963352
Chad Mowrey,1977-07-19,190,0.42105263157894735,73,0.29896907216494845,0.3105263157894737,0.631578947368421,0.13157894736842105,5.242105263157895
Jon Mesko,1977-03-30,189,0.5026455026455027,78,0.3432926829268293,0.3915343915343915,1.0423280423280423,0.37566137566137564,1.6243386243386244
Maciej Rudol,1993-06-27,188,0.4308510638297872,77,0.2781954887218045,0.03723404255319149,0.06382978723404255,0.07446808510638298,0.047872340425531915
Andreas Scheuerpflug,2067-07-13,187,0.5668449197860963,77,0.49809885931558934,0.0427807486631016,0.06417112299465241,0.03208556149732621,0.35294117647058826
Geir Eithun,1979-11-12,187,0.3850267379679144,78,0.3829787234042553,0.0213903743315508,0.053475935828877004,0.0374331550802139,0.0481283422459893
Julien Prosser,1972-06-11,187,0.5240641711229946,76,0.5306122448979592,0.016042780748663103,0.0481283422459893,0.12834224598930483,0.37967914438502676
Rogerio 'Para' Ferreira,1973-09-13,187,0.6149732620320856,75,0.4785714285714286,0.0053475935828877,0.03208556149732621,0.08021390374331551,0.13903743315508021
Christoph Dressler,1993-08-02,186,0.46774193548387094,78,0.25806451612903225,0,0.03225806451612903,0.016129032258064516,0.03225806451612903
Koichi Nishimura,1973-06-30,184,0.32065217391304346,69,0.30288461538461536,0.005434782608695652,0.04891304347826087,0,0.23369565217391305
Nikita Liamin,1985-10-14,182,0.5879120879120879,80,0.575,0.04395604395604396,0.16483516483516483,0.1813186813186813,0.06043956043956044
Tim Bomgren,1987-06-01,182,0.5494505494505495,76,0.4175202156334232,0.8516483516483516,1.565934065934066,2.318681318681319,5.604395604395604
Daniel Mullner,1990-02-02,180,0.4111111111111111,78,0.3573667711598746,0.05,0.17777777777777778,0.1388888888888889,0.18333333333333332
Alexander Walkenhorst,1988-07-30,179,0.49162011173184356,81,0.35,0,0.03910614525139665,0.0446927374301676,0.0446927374301676
Derek Olson,1984-03-30,179,0.5027932960893855,73,0.3491686460807601,0.24022346368715083,0.6089385474860335,0.03910614525139665,4.681564245810056
Igor Hernandez,1977-01-22,179,0.4301675977653631,75,0.3953488372093023,0.01675977653631285,0.0446927374301676,0.1564245810055866,0.1005586592178771
Kevin McColloch,1984-04-19,178,0.4887640449438202,77,0.36848294786358293,0.6853932584269663,1.8707865168539326,1.0337078651685394,3.0224719101123596
Eyal Zimet,1976-09-01,177,0.4858757062146893,74,0.3396067415730337,0.9322033898305084,1.9774011299435028,0.4689265536723164,6.68361581920904
Matteo Varnier,1976-10-16,176,0.5056818181818182,78,0.3258426966292135,0.005681818181818182,0.03409090909090909,0.005681818181818182,0.21022727272727273
Stefan Gunnarsson,1982-06-29,176,0.42613636363636365,80,0.31862745098039214,0.028409090909090908,0.056818181818181816,0.13636363636363635,0.09659090909090909
Jim Nichols,2066-11-04,174,0.4942528735632184,71,0.2996207332490518,0.13218390804597702,0.1896551724137931,0.10919540229885058,4.931034482758621
Thomas Kunert,1988-09-11,174,0.41954022988505746,75,0.3559322033898305,0.017241379310344827,0.05172413793103448,0,0.09195402298850575
Anders Mol,1997-07-02,171,0.783625730994152,73,0.3816793893129771,0.15204678362573099,0.21052631578947367,0.2631578947368421,0.06432748538011696
Artem Yarzutkin,1996-05-20,169,0.5029585798816568,75,0.4146341463414634,0.005917159763313609,0.023668639053254437,0,0.08875739644970414
Edgars Tocs,1988-11-29,169,0.5266272189349113,77,0.34951456310679613,0.011834319526627219,0.04142011834319527,0.1242603550295858,0.05325443786982249
Simon Dahl,1975-02-06,169,0.4378698224852071,72,0.5454545454545454,0.011834319526627219,0.011834319526627219,0.029585798816568046,0.378698224852071
Stephane Canet,1971-06-07,169,0.378698224852071,76,0.5178571428571429,0.011834319526627219,0.047337278106508875,0.03550295857988166,0.17751479289940827
Scott Hill,1976-04-02,167,0.5568862275449101,75,0.2922272047832586,0.19161676646706588,0.5868263473053892,1.2035928143712575,1.347305389221557
Martin Spinnangr,1987-05-05,166,0.4036144578313253,78,0.36721311475409835,0.060240963855421686,0.18072289156626506,0.10240963855421686,0.08433734939759036
Robert Nowotny,1974-01-27,164,0.4146341463414634,73,0.5,0,0.006097560975609756,0,0.11585365853658537
Matt Heath,1975-01-08,163,0.4233128834355828,78,0.41608996539792387,0.36809815950920244,0.9631901840490797,1.5950920245398772,2.785276073619632
Toms Smedins,1986-04-25,163,0.44785276073619634,75,0.30833333333333335,0.012269938650306749,0.024539877300613498,0.006134969325153374,0.1165644171779141
Daan Spijkers,1987-03-06,162,0.4444444444444444,74,0.21374045801526717,0.012345679012345678,0.037037037037037035,0.006172839506172839,0.3950617283950617
Chip McCaw,1973-03-24,159,0.4276729559748428,76,0.30568882796435914,0.4528301886792453,0.7547169811320755,0.5220125786163522,2.647798742138365
Jason Wight,1979-07-21,159,0.5283018867924528,72,0.2636103151862464,0.18238993710691823,0.5534591194968553,0.050314465408805034,2.1823899371069184
Mathieu Hamel,1972-08-28,159,0.37735849056603776,75,0.504424778761062,0.031446540880503145,0.025157232704402517,0.1509433962264151,0.07547169811320754
Dave McKienzie,1979-07-05,158,0.5506329113924051,75,0.34120521172638435,0.6582278481012658,1.379746835443038,0.5379746835443038,4.8544303797468356
Jeff Minc,1981-03-10,158,0.4810126582278481,75,0.31348444102958123,0.2468354430379747,0.6265822784810127,0.2468354430379747,5.506329113924051
John Garcia-Thompson,1979-06-08,158,0.4240506329113924,75,0.46153846153846156,0.0189873417721519,0.03164556962025317,0.012658227848101266,0.3037974683544304
Dane Jensen,1984-02-15,157,0.5159235668789809,77,0.27412587412587414,0.1337579617834395,0.39490445859872614,0.29936305732484075,2.5095541401273884
Mark Van Zwieten,1987-07-05,156,0.5128205128205128,73,0.34062927496580025,0.3974358974358974,1.0064102564102564,0.09615384615384616,3.448717948717949
Danko Iordanov,1977-07-16,155,0.45161290322580644,77,0.23076923076923078,0.012903225806451613,0.06451612903225806,0.17419354838709677,0.25806451612903225
Vincent Robbins,1980-05-14,153,0.5032679738562091,74,0.32488822652757077,0.1503267973856209,0.9215686274509803,1.0588235294117647,1.6143790849673203
Aaron Boss,1970-11-30,152,0.4407894736842105,78,0.37259010896898576,0.5,0.8618421052631579,2.664473684210526,2.625
Gaston Macau,1974-10-28,152,0.4605263157894737,73,0.3420787083753784,0.5328947368421053,1.0921052631578947,0.16447368421052633,1.6644736842105263
Ivan Mercer,1976-09-19,151,0.4768211920529801,78,0.2787550744248985,0.15894039735099338,0.37748344370860926,0.32450331125827814,0.33112582781456956
John Child,2067-05-04,151,0.5099337748344371,74,0.4953271028037383,0.046357615894039736,0.013245033112582781,0.2052980132450331,0.31788079470198677
Joey Dykstra,1987-10-01,150,0.44666666666666666,77,0.3119556611243072,0.17333333333333334,0.6733333333333333,1.46,1.9533333333333334
Juan Rossell,1969-12-28,150,0.5466666666666666,74,0.6127167630057804,0.04,0.03333333333333333,0.09333333333333334,0.12666666666666668
Oivind Hordvik,1985-06-02,150,0.3,80,0.2972972972972973,0.013333333333333334,0.006666666666666667,0.02,0.006666666666666667
Sebastian Chevallier,1987-07-14,150,0.4266666666666667,76,0.39943342776203966,0.07333333333333333,0.14,0,0.7933333333333333
Jose Salema,1970-05-19,146,0.3835616438356164,75,0.38,0,0.0547945205479452,0.0273972602739726,0.0547945205479452
Mykola Babich,1980-10-16,145,0.3793103448275862,78,0.4626865671641791,0.013793103448275862,0.06896551724137931,0.04827586206896552,0.06206896551724138
Pepe Delahoz,1971-10-22,144,0.5555555555555556,73,0.33153347732181426,0.20833333333333334,0.3333333333333333,0.3263888888888889,1.9513888888888888
Chris Luers,1974-07-30,143,0.4825174825174825,75,0.21428571428571427,0.04895104895104895,0.15384615384615385,0.027972027972027972,0.8391608391608392
Eduardo Bacil,1971-03-11,143,0.5314685314685315,74,0.3269961977186312,0.43356643356643354,0.4825174825174825,0.13286713286713286,3.6503496503496504
Mike Bruning,1969-11-11,143,0.5594405594405595,76,0.29075804776739356,0.2727272727272727,0.5664335664335665,0.8391608391608392,0.8531468531468531
David Smith,1972-02-26,142,0.43661971830985913,75,0.2895927601809955,0.1056338028169014,0.2112676056338028,0.21830985915492956,2.0211267605633805
Jonas Weingart,1986-01-17,142,0.4295774647887324,75,0.32989690721649484,0.056338028169014086,0.13380281690140844,0,0.38028169014084506
Armin Dollinger,1990-09-28,140,0.42857142857142855,80,0.32894736842105265,0.05,0.1,0.1357142857142857,0.12142857142857143
Marty Lorenz,1990-12-28,139,0.5035971223021583,77,0.3677488025545503,0.762589928057554,1.6474820143884892,2.1870503597122304,1.7050359712230216
Raffe Paulis,1986-05-13,139,0.5323741007194245,74,0.2923923006416132,0.19424460431654678,0.7482014388489209,0.04316546762589928,2.7194244604316546
Scott Ayakatubby,2064-09-11,139,0.5323741007194245,76,0.3389513108614232,0.37410071942446044,0.5251798561151079,2.553956834532374,2.4892086330935252
Maddison McKibbin,1990-11-16,138,0.5579710144927537,76,0.36962750716332377,0.7753623188405797,2.152173913043478,2.449275362318841,2.1884057971014492
Antonio Cotrino,1976-11-25,136,0.5,79,0.5423728813559322,0.022058823529411766,0,0.09558823529411764,0.07352941176470588
Sebastian Fuchs,1986-07-24,136,0.39705882352941174,79,0.42105263157894735,0.03676470588235294,0.08823529411764706,0.0661764705882353,0.058823529411764705
George Roumain,1976-03-28,135,0.5555555555555556,78,0.4584221748400853,0.22962962962962963,0.48148148148148145,4.451851851851852,2.674074074074074
Ben Koski,1979-08-07,134,0.5,76,0.35526315789473684,0.5671641791044776,1.8507462686567164,1.8134328358208955,1.7462686567164178
Jody Holden,2068-08-20,134,0.4626865671641791,77,0.6105263157894737,0.022388059701492536,0,0.007462686567164179,0.08955223880597014
Roberto Rodriguez,1986-08-08,134,0.5,75,0.38728606356968215,1.164179104477612,1.6865671641791045,0.07462686567164178,6.2835820895522385
Chase Frishman,1991-05-29,133,0.5639097744360902,72,0.3257386970452118,0.849624060150376,2.293233082706767,0.015037593984962405,9.218045112781954
Carl Henkel,1969-08-16,132,0.48484848484848486,79,0.5631067961165048,0.10606060606060606,0,1.5151515151515151,0.12878787878787878
Brian Lewis,2068-03-22,130,0.5615384615384615,73,0.39497528830313017,1.2153846153846153,1.4538461538461538,0.3153846153846154,6.338461538461538
George Wanderley,1996-09-12,130,0.6153846153846154,76,0.452991452991453,0.015384615384615385,0.06153846153846154,0.038461538461538464,0.35384615384615387
Richard Kogel,1976-12-22,130,0.46153846153846156,75,0.5773195876288659,0.03076923076923077,0,0.03076923076923077,0.1
Kacper Kujawiak,1994-05-02,127,0.4409448818897638,74,0,0.023622047244094488,0.023622047244094488,0,0.10236220472440945
Kevin Dake,1975-11-17,127,0.5669291338582677,76,0.3058161350844278,0.023622047244094488,0.13385826771653545,0.5905511811023622,0.3858267716535433
Seth Burnham,1977-05-31,127,0.49606299212598426,79,0.3040629095674967,0.3228346456692913,0.7007874015748031,0.5590551181102362,0.5984251968503937
Raul Papaleo,1971-10-11,126,0.42857142857142855,73,0.5,0.047619047619047616,0.047619047619047616,0.031746031746031744,0.1111111111111111
Chad Turner,1972-04-14,125,0.432,78,0.35509138381201044,0.224,0.776,3.64,2.848
Jeremie Holmes,1978-10-03,125,0.552,75,0.2715736040609137,0.248,0.768,0.04,3.152
Lucas Wisniakowski,1979-03-13,125,0.464,74,0.23376623376623376,0.056,0.16,0.024,0.488
Thanassis Michalopoulos,1973-09-29,125,0.368,78,0.46153846153846156,0.032,0.04,0.064,0.2
Duncan Budinger,1984-06-15,124,0.5,80,0.37463641652123325,1.0080645161290323,1.8790322580645162,1.2580645161290323,1.7983870967741935
Leonardo Moraes,1980-01-30,124,0.5241935483870968,74,0.2225237449118046,0.04838709677419355,0.3225806451612903,0.24193548387096775,1.4838709677419355
Tony Pray,1976-03-09,124,0.5,76,0.26291079812206575,0.08870967741935484,0.1935483870967742,0.008064516129032258,0.6532258064516129
Bram Ronnes,1978-11-17,123,0.5040650406504065,73,0.36645962732919257,0.06504065040650407,0.21951219512195122,0,0.2764227642276423
Marco Caminati,1992-09-23,123,0.5365853658536586,75,0.37735849056603776,0.04878048780487805,0.032520325203252036,0.008130081300813009,0.2601626016260163
Sergiy Popov,1991-08-06,123,0.5121951219512195,74,0.3392857142857143,0.032520325203252036,0.07317073170731707,0.016260162601626018,0.21138211382113822
Jake Elliott,1975-09-27,122,0.4918032786885246,73,0.31868131868131866,0.2540983606557377,0.45901639344262296,0.36885245901639346,1.8770491803278688
Paul Araiza,1981-10-29,122,0.5655737704918032,73,0.2578397212543554,0.36065573770491804,0.9508196721311475,0.040983606557377046,2.4098360655737703
Ran Kumgisky,1974-08-30,122,0.5491803278688525,73,0.2487352445193929,0.14754098360655737,0.47540983606557374,0.21311475409836064,3.0081967213114753
Miles Evans,1989-11-12,121,0.5785123966942148,76,0.33706070287539935,0.2644628099173554,0.4380165289256198,0.008264462809917356,1.975206611570248
Thomas Kaczmarek,1986-01-04,121,0.39669421487603307,75,0.14953271028037382,0,0.01652892561983471,0,0.15702479338842976
Travis Schoonover,1982-12-10,120,0.49166666666666664,75,0.2699530516431925,0.025,0.225,0.06666666666666667,0.8333333333333334
Curt Toppel,1980-09-19,119,0.48739495798319327,81,0.42289239204934886,0.36134453781512604,0.8907563025210085,1.4873949579831933,1.8907563025210083
Dana Camacho,1977-01-25,119,0.5546218487394958,69,0.2509457755359395,0.18487394957983194,0.6386554621848739,0.05042016806722689,2.9159663865546217
Ramon Hernandez,1972-07-16,117,0.42735042735042733,75,0.4523809523809524,0.017094017094017096,0.017094017094017096,0.017094017094017096,0.1794871794871795
Art Barron,1974-08-17,116,0.5258620689655172,72,0.25,0.08620689655172414,0.35344827586206895,0.04310344827586207,0.6293103448275862
Cole Durant,1991-11-08,116,0.5,78,0.225,0.02586206896551724,0.034482758620689655,0.14655172413793102,0.09482758620689655
Matt Heagy,1980-02-05,116,0.41379310344827586,76,0.3169811320754717,0.02586206896551724,0.1206896551724138,0.0603448275862069,0.43103448275862066
Riley McKibbin,1988-09-09,116,0.5603448275862069,74,0.33646857631466437,0.6293103448275862,1.2758620689655173,0.05172413793103448,6.594827586206897
Gregg Weaver,1982-03-03,114,0.40350877192982454,75,0.28651685393258425,0.19298245614035087,0.4298245614035088,0.017543859649122806,1.9385964912280702
Will Montgomery,1990-01-09,113,0.4247787610619469,74,0.31524789522918617,0.12389380530973451,0.8053097345132744,0.008849557522123894,3.3451327433628317
Brian Corso,1976-03-03,112,0.5892857142857143,78,0.40454545454545454,0.13392857142857142,0.44642857142857145,0.8839285714285714,0.7767857142857143
Robert Kufa,1987-08-28,112,0.38392857142857145,76,0.27007299270072993,0.026785714285714284,0.0625,0.026785714285714284,0.23214285714285715
Sam Boehm,1988-03-04,112,0.4017857142857143,75,0.2289156626506024,0.044642857142857144,0.03571428571428571,0,0.25
Jonathan Acosta,1981-11-17,110,0.44545454545454544,76,0.3336693548387097,0.41818181818181815,1.518181818181818,0.7727272727272727,4.3090909090909095
Andy Witt,1978-03-21,109,0.5688073394495413,78,0.37089715536105033,0.24770642201834864,0.3577981651376147,1.853211009174312,1.348623853211009
Jorg Wutzl,1989-10-04,109,0.41284403669724773,78,0.3308270676691729,0.045871559633027525,0.11926605504587157,0.027522935779816515,0.28440366972477066
Mike Whitmarsh,NA,109,0.6972477064220184,79,0.40671641791044777,0.09174311926605505,0.03669724770642202,3.2752293577981653,1.0091743119266054
Adrian Heidrich,1994-09-18,108,0.49074074074074076,81,0.30612244897959184,0.046296296296296294,0.07407407407407407,0.05555555555555555,0.027777777777777776
Brian Bomgren,1983-10-06,108,0.5185185185185185,75,0.29965277777777777,0.6111111111111112,1.4814814814814814,0.35185185185185186,8.435185185185185
Ian Satterfield,1991-08-08,107,0.5420560747663551,78,0.35864135864135865,0.616822429906542,1.5794392523364487,1.0373831775700935,1.6355140186915889
Chase Budinger,1988-05-22,106,0.5943396226415094,79,0.46089597570235386,0.6320754716981132,1.8018867924528301,1.7075471698113207,1.0188679245283019
Jefferson Santos Pereira,1989-06-08,106,0.46226415094339623,72,0.5,0.02830188679245283,0.10377358490566038,0,0.330188679245283
Steve Van Zwieten,1984-05-22,106,0.46226415094339623,74,0.25,0.08490566037735849,0.18867924528301888,0.03773584905660377,0.29245283018867924
Jake Rosener,1987-06-28,105,0.580952380952381,78,0.3850267379679144,0.22857142857142856,0.45714285714285713,0.24761904761904763,0.7523809523809524
Joao Maciel,1978-05-28,104,0.625,78,0.3961038961038961,0.11538461538461539,0.28846153846153844,0.22115384615384615,0.08653846153846154
Julian Azaad,1990-12-26,104,0.34615384615384615,78,0.425531914893617,0.028846153846153848,0.08653846153846154,0,0.11538461538461539
Reuben Danley,1978-05-26,104,0.5096153846153846,77,0.30726256983240224,0.20192307692307693,0.5480769230769231,0.25961538461538464,0.34615384615384615
Farid Mussa,1984-04-28,103,0.4563106796116505,76,0.4462809917355372,0.019417475728155338,0.11650485436893204,0.009708737864077669,0.2621359223300971
Hudson Bates,1985-03-11,103,0.4854368932038835,77,0.3117249154453213,0.32038834951456313,1.0388349514563107,1.6407766990291262,2.466019417475728
Jeff Murrell,1973-11-01,103,0.42718446601941745,74,0.3939393939393939,0.05825242718446602,0.22330097087378642,0.06796116504854369,0.5145631067961165
Lucas Black,1982-02-25,101,0.49504950495049505,75,0.17100371747211895,0.04950495049504951,0.2079207920792079,0.21782178217821782,0.40594059405940597
Rihards Finsters,1991-05-21,101,0.43564356435643564,76,0.39622641509433965,0,0.0594059405940594,0,0.12871287128712872
Sean Rooney,1982-11-13,100,0.52,81,0.41480206540447506,0.69,1.78,2.93,2.77
Enrico Rossi,1993-06-27,99,0.5252525252525253,77,0.2682926829268293,0,0.030303030303030304,0.06060606060606061,0.09090909090909091
Eric Zaun,1993-06-28,99,0.5353535353535354,75,0.44738424533974747,1.292929292929293,3.080808080808081,0.10101010101010101,6.01010101010101
Everett Matthews,1977-03-29,99,0.47474747474747475,72,0.3548689138576779,0.2727272727272727,0.6565656565656566,0.10101010101010101,4.03030303030303
Martin Reader,1984-05-02,99,0.41414141414141414,79,0.39037433155080214,0.13131313131313133,0.16161616161616163,0.16161616161616163,0.2222222222222222
Andrei Belov,1984-05-15,97,0.4845360824742268,77,0.38382541720154045,0.8556701030927835,2.0412371134020617,0.6907216494845361,0.9587628865979382
Evan Engle,1982-02-28,97,0.4536082474226804,75,0.34,0.26804123711340205,0.4639175257731959,0.3711340206185567,5.051546391752577
Alexey Kuleshov,1987-09-14,96,0.28125,75,0.45,0.020833333333333332,0.09375,0.041666666666666664,0.041666666666666664
Matthias Mellitzer,1980-09-09,95,0.4105263157894737,77,0.21176470588235294,0.031578947368421054,0.11578947368421053,0.30526315789473685,0.10526315789473684
Michal Biza,1978-05-15,94,0.46808510638297873,75,0.15151515151515152,0.010638297872340425,0.11702127659574468,0.010638297872340425,0.22340425531914893
Daniel Dalanhese,1984-12-16,92,0.5760869565217391,74,0.2849162011173184,0.5760869565217391,1.1521739130434783,0.14130434782608695,4.021739130434782
Andrea Raffaelli,1969-12-19,91,0.37362637362637363,74,0.453125,0.01098901098901099,0,0.054945054945054944,0.08791208791208792
Cherif Younousse,1995-05-22,91,0.4945054945054945,77,0.5154639175257731,0.04395604395604396,0.16483516483516483,0.12087912087912088,0.07692307692307693
Piotr Marciniak,1986-10-01,91,0.5384615384615384,78,0.37703703703703706,0.7142857142857143,1.3956043956043955,2.1538461538461537,1.5714285714285714
Chris Guigliano,1974-10-09,90,0.4666666666666667,77,0.2697841726618705,0.34444444444444444,0.2,0.34444444444444444,0.8666666666666667
Chris Magill,1970-09-14,90,0.5666666666666667,71,0.1783783783783784,0.14444444444444443,0.3888888888888889,0.044444444444444446,2.1555555555555554
Chris Harger,1975-02-10,89,0.48314606741573035,82,0.16981132075471697,0.0898876404494382,0.14606741573033707,0.4044943820224719,0.056179775280898875
Maciej Kosiak,1993-02-23,88,0.4318181818181818,73,0.26153846153846155,0.045454545454545456,0.11363636363636363,0,0.4090909090909091
Dmitriy Yakovlev,1988-01-18,87,0.25287356321839083,75,0.3380281690140845,0.022988505747126436,0.14942528735632185,0,0.13793103448275862
